Word,Alpha,Rank,AnagramCount
SUBORNED,BDENORSU,3,1
SUBORNING,BGINNORSU,3,0
SUBPAR,ABPRSU,2,0
SUBPARAGRAPH,AAABGHPPRRSU,3,0
SUBPART,ABPRSTU,3,0
SUBPLOT,BLOPSTU,3,0
SUBPLOTS,BLOPSSTU,3,0
SUBPOENA,ABENOPSU,2,0
SUBPOENAED,ABDEENOPSU,3,0
SUBPOENAING,ABEGINNOPSU,3,0
SUBPOENAS,ABENOPSSU,3,0
SUBPOPULATION,ABILNOOPPSTUU,3,0
SUBPOPULATIONS,ABILNOOPPSSTUU,3,0
SUBREGION,BEGINORSU,3,0
SUBREGIONAL,ABEGILNORSU,3,0
SUBREGIONS,BEGINORSSU,3,0
SUBROUTINE,BEINORSTUU,3,0
SUBROUTINES,BEINORSSTUU,3,0
SUBS,BSSU,2,0
SUBSAMPLE,ABELMPSSU,3,0
SUBSAMPLES,ABELMPSSSU,3,0
SUBSCALE,ABCELSSU,2,0
SUBSCALES,ABCELSSSU,2,0
SUBSCRIBE,BBCEIRSSU,2,0
SUBSCRIBED,BBCDEIRSSU,3,0
SUBSCRIBER,BBCEIRRSSU,2,0
SUBSCRIBERS,BBCEIRRSSSU,2,0
SUBSCRIBES,BBCEIRSSSU,3,0
SUBSCRIBING,BBCGIINRSSU,2,0
SUBSCRIPT,BCIPRSSTU,3,0
SUBSCRIPTION,BCIINOPRSSTU,2,0
SUBSCRIPTIONS,BCIINOPRSSSTU,2,0
SUBSCRIPTS,BCIPRSSSTU,3,0
SUBSEA,ABESSU,3,1
SUBSECTION,BCEINOSSTU,2,0
SUBSECTIONS,BCEINOSSSTU,3,0
SUBSECTOR,BCEORSSTU,3,0
SUBSEQUENT,BEENQSSTUU,2,0
SUBSEQUENTLY,BEELNQSSTUUY,1,0
SUBSERVIENCE,BCEEEINRSSUV,3,0
SUBSERVIENT,BEEINRSSTUV,2,0
SUBSET,BESSTU,2,0
SUBSETS,BESSSTU,2,0
SUBSIDE,BDEISSU,2,0
SUBSIDED,BDDEISSU,3,0
SUBSIDENCE,BCDEEINSSU,3,0
SUBSIDES,BDEISSSU,2,0
SUBSIDIARIES,ABDEIIIRSSSU,2,0
SUBSIDIARITY,ABDIIIRSSTUY,3,0
SUBSIDIARY,ABDIIRSSUY,2,0
SUBSIDIES,BDEIISSSU,1,0
SUBSIDING,BDGIINSSU,3,0
SUBSIDIZATION,ABDIIINOSSTUZ,3,0
SUBSIDIZE,BDEIISSUZ,2,0
SUBSIDIZED,BDDEIISSUZ,2,0
SUBSIDIZES,BDEIISSSUZ,3,0
SUBSIDIZING,BDGIIINSSUZ,2,0
SUBSIDY,BDISSUY,2,0
SUBSIST,BISSSTU,2,0
SUBSISTED,BDEISSSTU,3,0
SUBSISTENCE,BCEEINSSSTU,2,0
SUBSISTING,BGIINSSSTU,3,0
SUBSISTS,BISSSSTU,3,0
SUBSKILLS,BIKLLSSSU,3,0
SUBSOIL,BILOSSU,3,0
SUBSONIC,BCINOSSU,3,0
SUBSPACE,ABCEPSSU,3,0
SUBSPECIALTIES,ABCEEIILPSSSTU,3,0
SUBSPECIALTY,ABCEILPSSTUY,3,0
SUBSPECIES,BCEEIPSSSU,2,0
SUBSTANCE,ABCENSSTU,1,0
SUBSTANCES,ABCENSSSTU,1,0
SUBSTANDARD,AABDDNRSSTU,2,0
SUBSTANTIAL,AABILNSSTTU,1,0
SUBSTANTIALITY,AABIILNSSTTTUY,3,0
SUBSTANTIALLY,AABILLNSSTTUY,1,0
SUBSTANTIATE,AABEINSSTTTU,2,0
SUBSTANTIATED,AABDEINSSTTTU,3,0
SUBSTANTIATES,AABEINSSSTTTU,3,0
SUBSTANTIATING,AABGIINNSSTTTU,3,0
SUBSTANTIATION,AABIINNOSSTTTU,3,0
SUBSTANTIVE,ABEINSSTTUV,1,0
SUBSTANTIVELY,ABEILNSSTTUVY,2,0
SUBSTATE,ABESSTTU,3,0
SUBSTATION,ABINOSSTTU,3,0
SUBSTATIONS,ABINOSSSTTU,3,0
SUBSTITUTABLE,ABBEILSSTTTUU,3,0
SUBSTITUTE,BEISSTTTUU,2,0
SUBSTITUTED,BDEISSTTTUU,3,0
SUBSTITUTES,BEISSSTTTUU,2,0
SUBSTITUTING,BGIINSSTTTUU,2,0
SUBSTITUTION,BIINOSSTTTUU,2,0
SUBSTITUTIONAL,ABIILNOSSTTTUU,3,0
SUBSTITUTIONARY,ABIINORSSTTTUUY,3,0
SUBSTITUTIONS,BIINOSSSTTTUU,2,0
SUBSTITUTIVE,BEIISSTTTUUV,3,0
SUBSTRATA,AABRSSTTU,3,0
SUBSTRATE,ABERSSTTU,2,0
SUBSTRATES,ABERSSSTTU,2,0
SUBSTRATUM,ABMRSSTTUU,3,0
SUBSTRUCTURE,BCERRSSTTUUU,3,0
SUBSUME,BEMSSUU,3,0
SUBSUMED,BDEMSSUU,3,0
SUBSUMES,BEMSSSUU,3,0
SUBSUMING,BGIMNSSUU,3,0
SUBSUMPTION,BIMNOPSSTUU,3,0
SUBSURFACE,ABCEFRSSUU,2,0
SUBSYSTEM,BEMSSSTUY,2,0
SUBSYSTEMS,BEMSSSSTUY,2,0
SUBTASKS,ABKSSSTU,3,0
SUBTERFUGE,BEEFGRSTUU,2,0
SUBTERFUGES,BEEFGRSSTUU,3,0
SUBTERRANEAN,AABEENNRRSTU,2,0
SUBTEST,BESSTTU,2,0
SUBTESTS,BESSSTTU,2,0
SUBTEXT,BESTTUX,2,0
SUBTEXTS,BESSTTUX,3,0
SUBTEXTUAL,ABELSTTUUX,3,0
SUBTHEME,BEEHMSTU,3,0
SUBTHEMES,BEEHMSSTU,3,0
SUBTHERAPEUTIC,ABCEEHIPRSTTUU,3,0
SUBTITLE,BEILSTTU,3,0
SUBTITLED,BDEILSTTU,3,0
SUBTITLES,BEILSSTTU,2,0
SUBTLE,BELSTU,1,2
SUBTLER,BELRSTU,2,2
SUBTLEST,BELSSTTU,3,0
SUBTLETIES,BEEILSSTTU,2,0
SUBTLETY,BELSTTUY,2,0
SUBTLY,BLSTUY,2,0
SUBTOPIC,BCIOPSTU,3,0
SUBTOTAL,ABLOSTTU,3,0
SUBTRACT,ABCRSTTU,2,0
SUBTRACTED,ABCDERSTTU,3,0
SUBTRACTING,ABCGINRSTTU,2,0
SUBTRACTION,ABCINORSTTU,2,0
SUBTRACTIONS,ABCINORSSTTU,3,1
SUBTRACTIVE,ABCEIRSTTUV,3,0
SUBTRACTS,ABCRSSTTU,3,0
SUBTRIBE,BBEIRSTU,3,0
SUBTRIBES,BBEIRSSTU,3,0
SUBTROPICAL,ABCILOPRSTU,2,0
SUBTROPICS,BCIOPRSSTU,3,0
SUBTYPE,BEPSTUY,3,0
SUBTYPES,BEPSSTUY,3,0
SUBUNIT,BINSTUU,3,0
SUBUNITS,BINSSTUU,3,0
SUBURB,BBRSUU,1,0
SUBURBAN,ABBNRSUU,1,0
SUBURBANITE,ABBEINRSTUU,3,0
SUBURBANITES,ABBEINRSSTUU,2,0
SUBURBANIZATION,AABBIINNORSTUUZ,3,0
SUBURBIA,ABBIRSUU,2,0
SUBURBS,BBRSSUU,1,0
SUBVENTIONS,BEINNOSSTUV,3,0
SUBVERSION,BEINORSSUV,2,0
SUBVERSIONS,BEINORSSSUV,3,0
SUBVERSIVE,BEEIRSSUVV,2,0
SUBVERSIVELY,BEEILRSSUVVY,3,0
SUBVERSIVENESS,BEEEINRSSSSUVV,3,0
SUBVERSIVES,BEEIRSSSUVV,3,0
SUBVERT,BERSTUV,2,0
SUBVERTED,BDEERSTUV,3,0
SUBVERTING,BEGINRSTUV,3,0
SUBVERTS,BERSSTUV,3,0
SUBVOCALIZED,ABCDEILOSUVZ,3,0
SUBWAY,ABSUWY,1,0
SUBWAYS,ABSSUWY,2,0
SUBWOOFER,BEFOORSUW,3,0
SUBWOOFERS,BEFOORSSUW,3,0
SUBZERO,BEORSUZ,3,0
SUCCEED,CCDEESU,1,0
SUCCEEDED,CCDDEEESU,2,0
SUCCEEDING,CCDEEGINSU,2,0
SUCCEEDS,CCDEESSU,2,0
SUCCESS,CCESSSU,1,0
SUCCESSES,CCEESSSSU,1,0
SUCCESSFUL,CCEFLSSSUU,1,0
SUCCESSFULLY,CCEFLLSSSUUY,1,0
SUCCESSION,CCEINOSSSU,1,0
SUCCESSIONAL,ACCEILNOSSSU,3,0
SUCCESSIONS,CCEINOSSSSU,3,0
SUCCESSIVE,CCEEISSSUV,2,0
SUCCESSIVELY,CCEEILSSSUVY,2,0
SUCCESSOR,CCEORSSSU,1,0
SUCCESSORS,CCEORSSSSU,2,0
SUCCINCT,CCCINSTU,2,0
SUCCINCTLY,CCCILNSTUY,2,0
SUCCINYLCHOLINE,CCCEHIILLNNOSUY,3,0
SUCCOR,CCORSU,3,2
SUCCOTASH,ACCHOSSTU,3,0
SUCCUBUS,BCCSSUUU,3,0
SUCCULENCE,CCCEELNSUU,3,0
SUCCULENT,CCELNSTUU,2,0
SUCCULENTS,CCELNSSTUU,3,0
SUCCUMB,BCCMSUU,2,0
SUCCUMBED,BCCDEMSUU,2,0
SUCCUMBING,BCCGIMNSUU,2,0
SUCCUMBS,BCCMSSUU,3,0
SUCH,CHSU,1,0
SUCHLIKE,CEHIKLSU,3,0
SUCK,CKSU,3,0
SUCKED,CDEKSU,2,0
SUCKER,CEKRSU,2,0
SUCKERED,CDEEKRSU,3,0
SUCKERING,CEGIKNRSU,3,0
SUCKERS,CEKRSSU,2,0
SUCKING,CGIKNSU,2,0
SUCKLE,CEKLSU,3,0
SUCKLED,CDEKLSU,3,0
SUCKLES,CEKLSSU,3,0
SUCKLING,CGIKLNSU,3,0
SUCKS,CKSSU,2,0
SUCKY,CKSUY,3,0
SUCRALOSE,ACELORSSU,3,1
SUCROSE,CEORSSU,3,2
SUCTION,CINOSTU,2,0
SUCTIONED,CDEINOSTU,3,1
SUCTIONING,CGIINNOSTU,3,0
SUDDEN,DDENSU,1,0
SUDDENLY,DDELNSUY,1,0
SUDDENNESS,DDEENNSSSU,2,0
SUDSING,DGINSSU,3,0
SUDSY,DSSUY,3,0
SUE,ESU,1,1
SUED,DESU,2,2
SUEDE,DEESU,2,0
SUES,ESSU,2,1
SUET,ESTU,3,0
SUFFER,EFFRSU,1,0
SUFFERANCE,ACEEFFNRSU,3,0
SUFFERED,DEEFFRSU,1,0
SUFFERER,EEFFRRSU,2,0
SUFFERERS,EEFFRRSSU,2,0
SUFFERING,EFFGINRSU,1,0
SUFFERINGS,EFFGINRSSU,2,0
SUFFERS,EFFRSSU,1,0
SUFFICE,CEFFISU,2,0
SUFFICED,CDEFFISU,3,0
SUFFICES,CEFFISSU,3,0
SUFFICIENCY,CCEFFIINSUY,2,0
SUFFICIENT,CEFFIINSTU,1,0
SUFFICIENTLY,CEFFIILNSTUY,1,0
SUFFIX,FFISUX,3,0
SUFFIXES,EFFISSUX,3,0
SUFFOCATE,ACEFFOSTU,2,0
SUFFOCATED,ACDEFFOSTU,3,0
SUFFOCATES,ACEFFOSSTU,3,0
SUFFOCATING,ACFFGINOSTU,3,0
SUFFOCATINGLY,ACFFGILNOSTUY,3,0
SUFFOCATION,ACFFINOOSTU,2,0
SUFFRAGE,AEFFGRSU,2,0
SUFFRAGETTE,AEEFFGRSTTU,3,0
SUFFRAGETTES,AEEFFGRSSTTU,3,0
SUFFRAGIST,AFFGIRSSTU,3,0
SUFFRAGISTS,AFFGIRSSSTU,3,0
SUFFUSE,EFFSSUU,3,0
SUFFUSED,DEFFSSUU,3,0
SUFFUSES,EFFSSSUU,3,0
SUFFUSING,FFGINSSUU,3,0
SUFFUSION,FFINOSSUU,3,0
SUGAR,AGRSU,3,0
SUGARCANE,AACEGNRSU,2,0
SUGARCOAT,AACGORSTU,3,0
SUGARED,ADEGRSU,3,0
SUGARHOUSE,AEGHORSSUU,3,0
SUGARING,AGGINRSU,3,0
SUGARLESS,AEGLRSSSU,3,0
SUGARPLUM,AGLMPRSUU,3,0
SUGARPLUMS,AGLMPRSSUU,3,0
SUGARS,AGRSSU,2,0
SUGARY,AGRSUY,2,0
SUGGEST,EGGSSTU,1,0
SUGGESTED,DEEGGSSTU,2,0
SUGGESTIBILITY,BEGGIIILSSTTUY,3,0
SUGGESTIBLE,BEEGGILSSTU,3,0
SUGGESTING,EGGGINSSTU,1,0
SUGGESTION,EGGINOSSTU,1,0
SUGGESTIONS,EGGINOSSSTU,1,0
SUGGESTIVE,EEGGISSTUV,2,0
SUGGESTIVELY,EEGGILSSTUVY,3,0
SUGGESTIVENESS,EEEGGINSSSSTUV,3,0
SUGGESTS,EGGSSSTU,1,0
SUICIDAL,ACDIILSU,2,0
SUICIDALLY,ACDIILLSUY,3,0
SUICIDE,CDEIISU,1,0
SUICIDES,CDEIISSU,2,0
SUING,GINSU,2,1
SUIT,ISTU,1,0
SUITABILITY,ABIIILSTTUY,2,0
SUITABLE,ABEILSTU,1,0
SUITABLY,ABILSTUY,2,0
SUITCASE,ACEISSTU,1,0
SUITCASES,ACEISSSTU,2,0
SUITE,EISTU,1,0
SUITED,DEISTU,2,1
SUITERS,EIRSSTU,3,0
SUITES,EISSTU,2,1
SUITING,GIINSTU,3,0
SUITOR,IORSTU,2,0
SUITORS,IORSSTU,2,0
SUITS,ISSTU,2,0
SUKKAH,AHKKSU,3,0
SULCUS,CLSSUU,3,0
SULFA,AFLSU,3,0
SULFATE,AEFLSTU,2,0
SULFATES,AEFLSSTU,3,0
SULFIDE,DEFILSU,2,0
SULFIDES,DEFILSSU,3,0
SULFITE,EFILSTU,3,0
SULFITES,EFILSSTU,3,0
SULFONAMIDE,ADEFILMNOSU,3,0
SULFUR,FLRSUU,2,0
SULFURIC,CFILRSUU,2,0
SULFUROUS,FLORSSUUU,3,0
SULK,KLSU,3,0
SULKED,DEKLSU,3,0
SULKILY,IKLLSUY,3,0
SULKING,GIKLNSU,2,0
SULKS,KLSSU,3,0
SULKY,KLSUY,3,0
SULLEN,ELLNSU,2,0
SULLENLY,ELLLNSUY,2,0
SULLENNESS,EELLNNSSSU,3,0
SULLIED,DEILLSU,3,0
SULLY,LLSUY,2,0
SULLYING,GILLNSUY,3,0
SULPHATE,AEHLPSTU,3,0
SULPHUR,HLPRSUU,2,0
SULPHUROUS,HLOPRSSUUU,3,0
SULTAN,ALNSTU,2,0
SULTANATE,AAELNSTTU,3,0
SULTANS,ALNSSTU,3,0
SULTRINESS,EILNRSSSTU,3,0
SULTRY,LRSTUY,2,0
SUM,MSU,2,0
SUMAC,ACMSU,3,0
SUMMA,AMMSU,3,0
SUMMARIES,AEIMMRSSU,2,0
SUMMARILY,AILMMRSUY,2,0
SUMMARISED,ADEIMMRSSU,3,0
SUMMARISES,AEIMMRSSSU,3,0
SUMMARIZATION,AAIIMMNORSTUZ,3,0
SUMMARIZE,AEIMMRSUZ,2,0
SUMMARIZED,ADEIMMRSUZ,3,0
SUMMARIZES,AEIMMRSSUZ,2,0
SUMMARIZING,AGIIMMNRSUZ,2,0
SUMMARY,AMMRSUY,1,0
SUMMATION,AIMMNOSTU,2,0
SUMMATIONS,AIMMNOSSTU,3,0
SUMMATIVE,AEIMMSTUV,2,0
SUMMED,DEMMSU,3,0
SUMMER,EMMRSU,2,0
SUMMERED,DEEMMRSU,3,0
SUMMERHOUSE,EEHMMORSSUU,3,0
SUMMERING,EGIMMNRSU,3,0
SUMMERS,EMMRSSU,3,0
SUMMERTIME,EEIMMMRSTU,2,0
SUMMERY,EMMRSUY,3,0
SUMMING,GIMMNSU,2,0
SUMMIT,IMMSTU,1,1
SUMMITED,DEIMMSTU,3,0
SUMMITEERS,EEIMMRSSTU,3,0
SUMMITRY,IMMRSTUY,3,0
SUMMITS,IMMSSTU,2,0
SUMMON,MMNOSU,2,0
SUMMONED,DEMMNOSU,3,0
SUMMONING,GIMMNNOSU,2,0
SUMMONS,MMNOSSU,3,0
SUMMONSES,EMMNOSSSU,3,0
SUMO,MOSU,3,0
SUMP,MPSU,3,1
SUMPTER,EMPRSTU,3,1
SUMPTUARY,AMPRSTUUY,3,0
SUMPTUOUS,MOPSSTUUU,2,0
SUMPTUOUSLY,LMOPSSTUUUY,3,0
SUMPTUOUSNESS,EMNOPSSSSTUUU,3,0
SUMS,MSSU,2,1
SUN,NSU,3,0
SUNBAKED,ABDEKNSU,3,0
SUNBATHE,ABEHNSTU,3,0
SUNBATHER,ABEHNRSTU,3,0
SUNBATHERS,ABEHNRSSTU,3,0
SUNBATHING,ABGHINNSTU,2,0
SUNBEAM,ABEMNSU,3,0
SUNBEAMS,ABEMNSSU,3,0
SUNBIRD,BDINRSU,3,0
SUNBLOCK,BCKLNOSU,2,0
SUNBLOCKS,BCKLNOSSU,3,0
SUNBONNET,BENNNOSTU,3,0
SUNBURN,BNNRSUU,2,0
SUNBURNED,BDENNRSUU,3,0
SUNBURNS,BNNRSSUU,3,0
SUNBURNT,BNNRSTUU,3,0
SUNBURST,BNRSSTUU,3,0
SUNCHOKE,CEHKNOSU,3,0
SUNCHOKES,CEHKNOSSU,3,0
SUNDAE,ADENSU,2,0
SUNDAES,ADENSSU,3,0
SUNDECK,CDEKNSU,3,0
SUNDER,DENRSU,3,1
SUNDERED,DDEENRSU,3,0
SUNDEW,DENSUW,3,0
SUNDEWS,DENSSUW,3,0
SUNDIAL,ADILNSU,3,0
SUNDIALS,ADILNSSU,3,0
SUNDOWN,DNNOSUW,2,0
SUNDOWNER,DENNORSUW,3,0
SUNDRESS,DENRSSSU,3,0
SUNDRESSES,DEENRSSSSU,3,0
SUNDRY,DNRSUY,2,0
SUNFISH,FHINSSU,2,0
SUNFLOWER,EFLNORSUW,2,0
SUNFLOWERS,EFLNORSSUW,2,0
SUNG,GNSU,3,2
SUNGLASS,AGLNSSSU,3,0
SUNGLASSES,AEGLNSSSSU,1,0
SUNK,KNSU,3,0
SUNKEN,EKNNSU,2,0
SUNLESS,ELNSSSU,3,0
SUNLIGHT,GHILNSTU,1,1
SUNLIKE,EIKLNSU,3,0
SUNLIT,ILNSTU,2,1
SUNNED,DENNSU,3,0
SUNNIER,EINNRSU,3,0
SUNNIEST,EINNSSTU,3,0
SUNNING,GINNNSU,2,0
SUNNY,NNSUY,1,0
SUNPORCH,CHNOPRSU,3,0
SUNRISE,EINRSSU,1,1
SUNRISES,EINRSSSU,3,0
SUNROOF,FNOORSU,3,0
SUNROOFS,FNOORSSU,3,0
SUNROOM,MNOORSU,3,0
SUNS,NSSU,2,0
SUNSCREEN,CEENNRSSU,2,0
SUNSCREENS,CEENNRSSSU,2,0
SUNSET,ENSSTU,1,0
SUNSETS,ENSSSTU,2,0
SUNSHADE,ADEHNSSU,3,0
SUNSHADES,ADEHNSSSU,3,0
SUNSHINE,EHINNSSU,1,0
SUNSHINY,HINNSSUY,3,0
SUNSPOT,NOPSSTU,3,0
SUNSPOTS,NOPSSSTU,2,0
SUNSTROKE,EKNORSSTU,3,0
SUNSTRUCK,CKNRSSTUU,3,0
SUNTAN,ANNSTU,2,0
SUNTANNED,ADENNNSTU,3,0
SUNTANS,ANNSSTU,3,0
SUNUP,NPSUU,3,0
SUNWARD,ADNRSUW,3,0
SUP,PSU,2,2
SUPER,EPRSU,1,2
SUPERABUNDANCE,AABCDEENNPRSUU,3,0
SUPERABUNDANT,AABDENNPRSTUU,3,0
SUPERAGENT,AEEGNPRSTU,3,0
SUPERANNUATED,AADEENNPRSTUU,3,0
SUPERB,BEPRSU,1,0
SUPERBLY,BELPRSUY,2,0
SUPERBUG,BEGPRSUU,3,0
SUPERBUGS,BEGPRSSUU,3,0
SUPERCAR,ACEPRRSU,3,0
SUPERCARS,ACEPRRSSU,3,0
SUPERCEDE,CDEEEPRSU,3,0
SUPERCEDED,CDDEEEPRSU,3,0
SUPERCEDES,CDEEEPRSSU,3,0
SUPERCENTERS,CEEENPRRSSTU,3,0
SUPERCHARGE,ACEEGHPRRSU,3,0
SUPERCHARGED,ACDEEGHPRRSU,2,0
SUPERCHARGER,ACEEGHPRRRSU,3,0
SUPERCILIOUS,CEIILOPRSSUU,3,0
SUPERCLUSTER,CEELPRRSSTUU,3,0
SUPERCLUSTERS,CEELPRRSSSTUU,3,0
SUPERCOLLIDER,CDEEILLOPRRSU,3,0
SUPERCOMPUTER,CEEMOPPRRSTUU,2,0
SUPERCOMPUTERS,CEEMOPPRRSSTUU,2,0
SUPERCONDUCTING,CCDEGINNOPRSTUU,2,0
SUPERCONDUCTIVE,CCDEEINOPRSTUUV,3,0
SUPERCONDUCTOR,CCDENOOPRRSTUU,3,0
SUPERCONDUCTORS,CCDENOOPRRSSTUU,3,0
SUPERCONTINENT,CEEINNNOPRSTTU,3,0
SUPERCOOL,CELOOPRSU,3,0
SUPERCOOLED,CDEELOOPRSU,3,0
SUPERCRITICAL,ACCEIILPRRSTU,3,0
SUPEREFFICIENT,CEEEFFIINPRSTU,3,0
SUPEREGO,EEGOPRSU,3,0
SUPERFAN,AEFNPRSU,3,0
SUPERFANS,AEFNPRSSU,3,0
SUPERFAST,AEFPRSSTU,3,0
SUPERFICIAL,ACEFIILPRSU,2,0
SUPERFICIALITY,ACEFIIILPRSTUY,3,0
SUPERFICIALLY,ACEFIILLPRSUY,2,0
SUPERFINE,EEFINPRSU,3,0
SUPERFLUID,DEFILPRSUU,3,0
SUPERFLUIDITY,DEFIILPRSTUUY,3,0
SUPERFLUITIES,EEFIILPRSSTUU,3,0
SUPERFLUITY,EFILPRSTUUY,3,0
SUPERFLUOUS,EFLOPRSSUUU,2,0
SUPERFUND,DEFNPRSUU,2,0
SUPERGIANT,AEGINPRSTU,3,0
SUPERGIANTS,AEGINPRSSTU,3,0
SUPERGLUE,EEGLPRSUU,3,0
SUPERGROUP,EGOPPRRSUU,3,0
SUPERHEATED,ADEEEHPRSTU,3,0
SUPERHERO,EEHOPRRSU,2,0
SUPERHEROES,EEEHOPRRSSU,2,0
SUPERHIGHWAY,AEGHHIPRSUWY,2,0
SUPERHIGHWAYS,AEGHHIPRSSUWY,3,0
SUPERHOT,EHOPRSTU,3,0
SUPERHUMAN,AEHMNPRSUU,2,0
SUPERIMPOSE,EEIMOPPRSSU,3,0
SUPERIMPOSED,DEEIMOPPRSSU,3,0
SUPERIMPOSES,EEIMOPPRSSSU,3,0
SUPERIMPOSING,EGIIMNOPPRSSU,3,0
SUPERIMPOSITION,EIIIMNOOPPRSSTU,3,0
SUPERINTEND,DEEINNPRSTU,3,0
SUPERINTENDENCY,CDEEEINNNPRSTUY,3,0
SUPERINTENDENT,DEEEINNNPRSTTU,1,0
SUPERINTENDENTS,DEEEINNNPRSSTTU,2,0
SUPERIOR,EIOPRRSU,2,0
SUPERIORITY,EIIOPRRSTUY,2,0
SUPERIORLY,EILOPRRSUY,3,0
SUPERIORS,EIOPRRSSU,2,0
SUPERJUMBO,BEJMOPRSUU,3,0
SUPERLATIVE,AEEILPRSTUV,3,0
SUPERLATIVES,AEEILPRSSTUV,2,0
SUPERLIGHT,EGHILPRSTU,3,0
SUPERMAJORITY,AEIJMOPRRSTUY,3,0
SUPERMARKET,AEEKMPRRSTU,1,0
SUPERMARKETS,AEEKMPRRSSTU,2,0
SUPERMASSIVE,AEEIMPRSSSUV,2,0
SUPERMEN,EEMNPRSU,3,0
SUPERMODEL,DEELMOPRSU,2,0
SUPERMODELS,DEELMOPRSSU,3,0
SUPERMOM,EMMOPRSU,3,0
SUPERNAL,AELNPRSU,3,1
SUPERNATANT,AAENNPRSTTU,3,0
SUPERNATANTS,AAENNPRSSTTU,3,0
SUPERNATURAL,AAELNPRRSTUU,2,0
SUPERNATURALISM,AAEILMNPRRSSTUU,3,0
SUPERNATURALLY,AAELLNPRRSTUUY,3,0
SUPERNORMAL,AELMNOPRRSU,3,0
SUPERNOVA,AENOPRSUV,2,0
SUPERNOVAE,AEENOPRSUV,2,0
SUPERNOVAS,AENOPRSSUV,3,0
SUPERNUMERARY,AEEMNPRRRSUUY,3,0
SUPERORDINATE,ADEEINOPRRSTU,3,0
SUPERORGANISM,AEGIMNOPRRSSU,3,0
SUPEROXIDE,DEEIOPRSUX,3,0
SUPERPOSITION,EIINOOPPRSSTU,3,0
SUPERPOSITIONS,EIINOOPPRSSSTU,3,0
SUPERPOWER,EEOPPRRSUW,2,0
SUPERPOWERS,EEOPPRRSSUW,2,0
SUPERRICH,CEHIPRRSU,3,0
SUPERS,EPRSSU,3,1
SUPERSCRIPT,CEIPPRRSSTU,3,0
SUPERSCRIPTS,CEIPPRRSSSTU,3,0
SUPERSECRET,CEEEPRRSSTU,3,0
SUPERSEDE,DEEEPRSSU,2,0
SUPERSEDED,DDEEEPRSSU,3,0
SUPERSEDES,DEEEPRSSSU,3,0
SUPERSEDING,DEEGINPRSSU,3,0
SUPERSENSITIVE,EEEIINPRSSSTUV,3,0
SUPERSESSION,EEINOPRSSSSU,3,0
SUPERSIZE,EEIPRSSUZ,3,0
SUPERSIZED,DEEIPRSSUZ,3,0
SUPERSIZING,EGIINPRSSUZ,3,0
SUPERSMART,AEMPRRSSTU,3,0
SUPERSONIC,CEINOPRSSU,2,1
SUPERSTAR,AEPRRSSTU,2,0
SUPERSTARDOM,ADEMOPRRSSTU,3,0
SUPERSTARS,AEPRRSSSTU,2,0
SUPERSTATE,AEEPRSSTTU,3,0
SUPERSTATES,AEEPRSSSTTU,3,0
SUPERSTATION,AEINOPRSSTTU,3,0
SUPERSTITION,EIINOPRSSTTU,2,0
SUPERSTITIONS,EIINOPRSSSTTU,2,0
SUPERSTITIOUS,EIIOPRSSSTTUU,2,0
SUPERSTITIOUSLY,EIILOPRSSSTTUUY,3,0
SUPERSTORE,EEOPRRSSTU,3,0
SUPERSTORES,EEOPRRSSSTU,3,0
SUPERSTRING,EGINPRRSSTU,3,0
SUPERSTRINGS,EGINPRRSSSTU,3,0
SUPERSTRONG,EGNOPRRSSTU,3,0
SUPERSTRUCTURE,CEEPRRRSSTTUUU,2,0
SUPERSTRUCTURES,CEEPRRRSSSTTUUU,3,0
SUPERSYMMETRIC,CEEIMMPRRSSTUY,3,0
SUPERSYMMETRY,EEMMPRRSSTUYY,3,0
SUPERTANKER,AEEKNPRRSTU,3,0
SUPERTANKERS,AEEKNPRRSSTU,3,0
SUPERTHIN,EHINPRSTU,3,0
SUPERVISE,EEIPRSSUV,2,0
SUPERVISED,DEEIPRSSUV,2,0
SUPERVISES,EEIPRSSSUV,2,0
SUPERVISING,EGIINPRSSUV,2,0
SUPERVISION,EIINOPRSSUV,1,0
SUPERVISOR,EIOPRRSSUV,1,0
SUPERVISORS,EIOPRRSSSUV,1,0
SUPERVISORY,EIOPRRSSUVY,2,0
SUPERWOMAN,AEMNOPRSUW,3,0
SUPINATION,AIINNOPSTU,3,0
SUPINE,EINPSU,2,0
SUPPED,DEPPSU,3,0
SUPPER,EPPRSU,1,1
SUPPERS,EPPRSSU,2,0
SUPPING,GINPPSU,3,0
SUPPLANT,ALNPPSTU,2,0
SUPPLANTED,ADELNPPSTU,3,0
SUPPLANTING,AGILNNPPSTU,3,0
SUPPLANTS,ALNPPSSTU,3,0
SUPPLE,ELPPSU,2,0
SUPPLEMENT,EELMNPPSTU,2,0
SUPPLEMENTAL,AEELLMNPPSTU,2,0
SUPPLEMENTARY,AEELMNPPRSTUY,2,0
SUPPLEMENTATION,AEEILMNNOPPSTTU,2,0
SUPPLEMENTED,DEEELMNPPSTU,2,0
SUPPLEMENTING,EEGILMNNPPSTU,2,0
SUPPLEMENTS,EELMNPPSSTU,1,0
SUPPLENESS,EELNPPSSSU,3,0
SUPPLIANT,AILNPPSTU,3,0
SUPPLICANT,ACILNPPSTU,3,0
SUPPLICANTS,ACILNPPSSTU,3,0
SUPPLICATING,ACGIILNPPSTU,3,0
